ID,probability
TEST_18562,0.5760149159006769
TEST_18563,0.5463536590802968
TEST_18564,0.6368387329355535
TEST_18565,0.4706462206429257
TEST_18566,0.39694763015723844
TEST_18567,0.73493117303166
TEST_18568,0.5840368029791578
TEST_18569,0.4230603938805923
TEST_18570,0.6217965128639565
TEST_18571,0.5058625431332238
TEST_18572,0.6131655458252914
TEST_18573,0.708063307132995
TEST_18574,0.5115831246922337
TEST_18575,0.7729159237914599
TEST_18576,0.007735129712521425
TEST_18577,0.4930570841822968
TEST_18578,0.4248423456456702
TEST_18579,0.6142323299165118
TEST_18580,0.0019439810853946057
TEST_18581,0.39851289721725525
TEST_18582,0.36257416567887774
TEST_18583,0.6801553654958569
TEST_18584,0.7162052367764908
TEST_18585,0.5338590570130801
TEST_18586,0.7335117642327499
TEST_18587,0.5545007480988907
TEST_18588,0.6252848850638293
TEST_18589,0.6899288979813413
TEST_18590,0.7012280159586763
TEST_18591,0.7531164007561515
TEST_18592,0.5471493235132163
TEST_18593,0.5993308091584836
TEST_18594,0.5612582184119035
TEST_18595,0.4926312675054142
TEST_18596,0.6689346420121032
TEST_18597,0.008768981950448868
TEST_18598,0.1826831750755867
TEST_18599,0.7147385293842959
TEST_18600,0.010818420197454832
TEST_18601,0.01936371324198129
TEST_18602,0.5311836732472269
TEST_18603,0.5646484295948871
TEST_18604,0.49750228279369074
TEST_18605,0.0030521400041780967
TEST_18606,0.6008294035472688
TEST_18607,0.5181432000530353
TEST_18608,0.4170602524968786
TEST_18609,0.6625981189184031
TEST_18610,0.3826460500175898
TEST_18611,0.5061285348132639
TEST_18612,0.5198300517420928
TEST_18613,0.7842338791571496
TEST_18614,0.2883693940224319
TEST_18615,0.2732299776327083
TEST_18616,0.005029637928411394
TEST_18617,0.5257387984753624
TEST_18618,0.6403354683041066
TEST_18619,0.7693904372894301
TEST_18620,0.31571899432063105
TEST_18621,0.06472635049309652
TEST_18622,0.5452226380402718
TEST_18623,0.34438887438099974
TEST_18624,0.6100714003429377
TEST_18625,0.4866935925948853
TEST_18626,0.00385249617216254
TEST_18627,0.0014413779547112055
TEST_18628,0.33085336164359763
TEST_18629,0.27490202223072546
TEST_18630,0.3120420441130814
TEST_18631,0.7366639053902501
TEST_18632,0.5020279707208515
TEST_18633,0.002368864093008603
TEST_18634,0.610436493307391
TEST_18635,0.655020493926858
TEST_18636,0.7453295808808296
TEST_18637,0.3464661608200215
TEST_18638,0.7269032188686197
TEST_18639,0.6542051273506603
TEST_18640,0.6659915795183898
TEST_18641,0.009710263133557313
TEST_18642,0.582766083432269
TEST_18643,0.4351708155096643
TEST_18644,0.5763353240020394
TEST_18645,0.7157173457176901
TEST_18646,0.5612733663957652
TEST_18647,0.7919492532906602
TEST_18648,0.219312149455297
TEST_18649,0.6148545482081398
TEST_18650,0.6937222731929006
TEST_18651,0.6347019974025074
TEST_18652,0.5416062736613114
TEST_18653,0.4298931652460039
TEST_18654,0.5847135201210454
TEST_18655,0.6621995970485111
TEST_18656,0.6270081943688844
TEST_18657,0.3883473003620575
TEST_18658,0.7138575549444914
TEST_18659,0.7216459977168732
TEST_18660,0.48007147113185833
TEST_18661,0.7731264877591703
TEST_18662,0.6183615771333367
TEST_18663,0.004917684617944996
TEST_18664,0.7255319576602431
TEST_18665,0.13490400507639533
TEST_18666,0.7405340562929572
TEST_18667,0.37951430637823536
TEST_18668,0.7289240762038367
TEST_18669,0.32381242736034765
TEST_18670,0.5929432747239683
TEST_18671,0.6633143754770922
TEST_18672,0.4106385474380801
TEST_18673,0.7226310539024365
TEST_18674,0.6402786155156456
TEST_18675,0.46731172983452773
TEST_18676,0.6213708773713998
TEST_18677,0.44367614093084434
TEST_18678,0.3612869750558317
TEST_18679,0.4115149605518911
TEST_18680,0.7556342505715011
TEST_18681,0.5478457554542899
TEST_18682,0.3205904893526704
TEST_18683,0.005819809584574444
TEST_18684,0.6584873554799132
TEST_18685,0.6438221264199978
TEST_18686,0.7435005544528337
TEST_18687,0.639569016784665
TEST_18688,0.8247860727880265
TEST_18689,0.008177951906148208
TEST_18690,0.6880010296119377
TEST_18691,0.6759560421073859
TEST_18692,0.007430924034905313
TEST_18693,0.6579417776644999
TEST_18694,0.004353932835305112
TEST_18695,0.5260827100473017
TEST_18696,0.36911581797792453
TEST_18697,0.007418031565674434
TEST_18698,0.0029306300269988776
TEST_18699,0.15936218048422707
TEST_18700,0.2781525824169472
TEST_18701,0.39576612833450353
TEST_18702,0.5254437909302375
TEST_18703,0.75234044990998
TEST_18704,0.4951274494363499
TEST_18705,0.4351500361631508
TEST_18706,0.6138313263326375
TEST_18707,0.4996864236832436
TEST_18708,0.7055089410240601
TEST_18709,0.6965335306977444
TEST_18710,0.7201118714455261
TEST_18711,0.5556319220669123
TEST_18712,0.47871706433978334
TEST_18713,0.006404498181963231
TEST_18714,0.6474422458542308
TEST_18715,0.46085240940621136
TEST_18716,0.4581985948329221
TEST_18717,0.5798015805292285
TEST_18718,0.3136063364974351
TEST_18719,0.7224601621243815
TEST_18720,0.406508334522531
TEST_18721,0.007266096745724786
TEST_18722,0.5713308543931956
TEST_18723,0.5744869459436263
TEST_18724,0.18461208246001837
TEST_18725,0.6140417581826544
TEST_18726,0.5706240061911437
TEST_18727,0.5318778767180167
TEST_18728,0.5517312804440817
TEST_18729,0.6560984742115451
TEST_18730,0.3467237843947179
TEST_18731,0.34759383037270164
TEST_18732,0.4547703735065699
TEST_18733,0.6041344417385132
TEST_18734,0.7198718206886648
TEST_18735,0.5667046451383804
TEST_18736,0.298793236398023
TEST_18737,0.5775196704860478
TEST_18738,0.5484544244966756
TEST_18739,0.0077113836631480664
TEST_18740,0.6845556055715654
TEST_18741,0.2324757178108603
TEST_18742,0.42084647771532696
TEST_18743,0.37799002180216346
TEST_18744,0.6110281835947392
TEST_18745,0.6727849244747585
TEST_18746,0.4438278461814772
TEST_18747,0.44518602251485645
TEST_18748,0.37507691805441307
TEST_18749,0.004731920591752519
TEST_18750,0.21783920475853852
TEST_18751,0.6343149170587962
TEST_18752,0.4970289420252294
TEST_18753,0.3303078368319792
TEST_18754,0.005752400053529423
TEST_18755,0.40893537185979006
TEST_18756,0.517960154210829
TEST_18757,0.6257965419625522
TEST_18758,0.006552163921488116
TEST_18759,0.6301111559205191
TEST_18760,0.6524272397677703
TEST_18761,0.2836440661955388
TEST_18762,0.00873499042345415
TEST_18763,0.5377993061425668
TEST_18764,0.671262714626724
TEST_18765,0.47802019055330125
TEST_18766,0.38412266228492414
TEST_18767,0.5625770126014592
TEST_18768,0.5840073493629976
TEST_18769,0.5380997146067821
TEST_18770,0.006678568449506125
TEST_18771,0.30199683250042286
TEST_18772,0.7463618222193131
TEST_18773,0.5751528818696511
TEST_18774,0.7067418543969244
TEST_18775,0.7414911780821621
TEST_18776,0.585086610993888
TEST_18777,0.4643002838891123
TEST_18778,0.17150470717650695
TEST_18779,0.43117410141748985
TEST_18780,0.0019400183270547348
TEST_18781,0.7203009503852789
TEST_18782,0.45679668378237553
TEST_18783,0.6528853805081932
TEST_18784,0.003488725192429273
TEST_18785,0.760316639998327
TEST_18786,0.286377693398768
TEST_18787,0.7052402292438221
TEST_18788,0.508376356399409
TEST_18789,0.7468334823277822
TEST_18790,0.5151187896623121
TEST_18791,0.43174877880262497
TEST_18792,0.4570597333403516
TEST_18793,0.1636619870508938
TEST_18794,0.6277428768987835
TEST_18795,0.6140278079304561
TEST_18796,0.5387546557007582
TEST_18797,0.27248091017314796
TEST_18798,0.3359127401376101
TEST_18799,0.01239362341730934
TEST_18800,0.4013360090930872
TEST_18801,0.3469819680163013
TEST_18802,0.6005688269825874
TEST_18803,0.6099878670589264
TEST_18804,0.48668735058533547
TEST_18805,0.6639302913053149
TEST_18806,0.010296537357557898
TEST_18807,0.566060922886607
TEST_18808,0.4195971090878815
TEST_18809,0.6530852106820475
TEST_18810,0.053761664796524965
TEST_18811,0.6543391710303239
TEST_18812,0.3769814491942891
TEST_18813,0.6219698540100866
TEST_18814,0.5991814855986338
TEST_18815,0.4728554103523699
TEST_18816,0.5760530220544878
TEST_18817,0.5739370103348452
TEST_18818,0.4879737402861396
TEST_18819,0.648532595153435
TEST_18820,0.7070223522046593
TEST_18821,0.33390914731187954
TEST_18822,0.015576908326394322
TEST_18823,0.7346069722466919
TEST_18824,0.6233423062964238
TEST_18825,0.5597194818331834
TEST_18826,0.42178374812887043
TEST_18827,0.6317004783945467
TEST_18828,0.6606742294293575
TEST_18829,0.2073415113342824
TEST_18830,0.3818283723556683
TEST_18831,0.6100250254805628
TEST_18832,0.46932744399984716
TEST_18833,0.052832716364609476
TEST_18834,0.6333798412366516
TEST_18835,0.6459876111867742
TEST_18836,0.7174266638260802
TEST_18837,0.8144598688018984
TEST_18838,0.5521102001389012
TEST_18839,0.536816319027569
TEST_18840,0.5703798889149283
TEST_18841,0.008226128700532132
TEST_18842,0.5637038646039074
TEST_18843,0.7070789105037892
TEST_18844,0.47831209053258483
TEST_18845,0.5805300784717571
TEST_18846,0.22405635983544553
TEST_18847,0.21102328099361273
TEST_18848,0.4568760444459871
TEST_18849,0.727721720147768
TEST_18850,0.4241687877926437
TEST_18851,0.1598912508720821
TEST_18852,0.27877988200376164
TEST_18853,0.4036057766325759
TEST_18854,0.6598279231216742
TEST_18855,0.008939671385517376
TEST_18856,0.5097075709085879
TEST_18857,0.5967378411504561
TEST_18858,0.002459238946401353
TEST_18859,0.6230505528637593
TEST_18860,0.48587422550462794
TEST_18861,0.5881105019340039
TEST_18862,0.586608711792031
TEST_18863,0.3609525096024532
TEST_18864,0.0033658998692157193
TEST_18865,0.5990748729661236
TEST_18866,0.15692546183024741
TEST_18867,0.6325867696222264
TEST_18868,0.4498637473154061
TEST_18869,0.01975705356424284
TEST_18870,0.4739043152711947
TEST_18871,0.0047681297795223385
TEST_18872,0.5829136174206546
TEST_18873,0.7361271213568565
TEST_18874,0.550038267009449
TEST_18875,0.6466525125321083
TEST_18876,0.0050592724630353905
TEST_18877,0.728123036366985
TEST_18878,0.0012853783974665796
TEST_18879,0.001329873747573887
TEST_18880,0.5824128482102577
TEST_18881,0.4659711503777916
TEST_18882,0.36444709466143577
TEST_18883,0.7149517497729505
TEST_18884,0.6310025787087339
TEST_18885,0.760982021557677
TEST_18886,0.0011808012279820369
TEST_18887,0.6533307380180314
TEST_18888,0.6068442168955291
TEST_18889,0.6301842816236054
TEST_18890,0.010573595842313328
TEST_18891,0.611850284637983
TEST_18892,0.46805759522196033
TEST_18893,0.7295226077979042
TEST_18894,0.7377200176763494
TEST_18895,0.6061629424106972
TEST_18896,0.7021434502854332
TEST_18897,0.007815539114427832
TEST_18898,0.7094530952230207
TEST_18899,0.0020808638098897122
TEST_18900,0.7504908036619408
TEST_18901,0.6373014187223082
TEST_18902,0.1881707579528718
TEST_18903,0.30546493287162196
TEST_18904,0.5218656944529854
TEST_18905,0.6632778535795386
TEST_18906,0.5308169926494792
TEST_18907,0.5233853997549872
TEST_18908,0.43598751775337696
TEST_18909,0.5876904633175546
TEST_18910,0.148580482577891
TEST_18911,0.6492761398360554
TEST_18912,0.5267925844555686
TEST_18913,0.6869645529027613
TEST_18914,0.0077005671995130755
TEST_18915,0.0031584129472318704
TEST_18916,0.24882380776985197
TEST_18917,0.004878695779575405
TEST_18918,0.24425957948780125
TEST_18919,0.0031071412781886326
TEST_18920,0.4494660258745648
TEST_18921,0.6077938993628049
TEST_18922,0.654424104194621
TEST_18923,0.5921132905422101
TEST_18924,0.6931467990714566
TEST_18925,0.5000736224602749
TEST_18926,0.5588643381253242
TEST_18927,0.42099275164442385
TEST_18928,0.7407143180726311
TEST_18929,0.7463117894444983
TEST_18930,0.7358139057719011
TEST_18931,0.5847620046432049
TEST_18932,0.5869274012455159
TEST_18933,0.6393674826361468
TEST_18934,0.30847859773790276
TEST_18935,0.4551016402466614
TEST_18936,0.3759957426989118
TEST_18937,0.4701390979825277
TEST_18938,0.32651472026108
TEST_18939,0.7035698252155222
TEST_18940,0.6982997490392376
TEST_18941,0.46689497157545945
TEST_18942,0.585033508846709
TEST_18943,0.002204130900955158
TEST_18944,0.0020787988442424483
TEST_18945,0.24673749457821317
TEST_18946,0.4971056720148484
TEST_18947,0.49708196199877447
TEST_18948,0.5462139214639595
TEST_18949,0.37781428953445634
TEST_18950,0.7100370555491098
TEST_18951,0.3920760276257357
TEST_18952,0.5628477732100741
TEST_18953,0.535254145483013
TEST_18954,0.4016098822806056
TEST_18955,0.5916735127695123
TEST_18956,0.7142908012677976
TEST_18957,0.5602787986609624
TEST_18958,0.6079740276716913
TEST_18959,0.6810241706406869
TEST_18960,0.34929941836908635
TEST_18961,0.01931044825826396
TEST_18962,0.6686609085932685
TEST_18963,0.5996576007342754
TEST_18964,0.5984324774902219
TEST_18965,0.5873576278782338
TEST_18966,0.009758509078562703
TEST_18967,0.6404319753498323
TEST_18968,0.48219977096715416
TEST_18969,0.5850763478700532
TEST_18970,0.6981093376204838
TEST_18971,0.002041317299643425
TEST_18972,0.0018420060463361428
TEST_18973,0.5698604036311229
TEST_18974,0.39934881489683816
TEST_18975,0.538580395697149
TEST_18976,0.692829593628313
TEST_18977,0.5315230084037824
TEST_18978,0.5473972043815379
TEST_18979,0.3710781342204395
TEST_18980,0.4655350170055529
TEST_18981,0.2169014879690989
TEST_18982,0.3997933895862101
TEST_18983,0.45921591643981596
TEST_18984,0.4370439040011578
TEST_18985,0.6426963916420216
TEST_18986,0.7666511160360212
TEST_18987,0.7507926141184385
TEST_18988,0.370593907956454
TEST_18989,0.007769287116647743
TEST_18990,0.010224151605123596
TEST_18991,0.3315712247804004
TEST_18992,0.712780080139848
TEST_18993,0.5614800794602095
TEST_18994,0.522385444590397
TEST_18995,0.48528714277133683
TEST_18996,0.4006440998064109
TEST_18997,0.5030523818403623
TEST_18998,0.2898136556762215
TEST_18999,0.6704528966417167
TEST_19000,0.7425024447350023
TEST_19001,0.44708479290658676
TEST_19002,0.10609248538296032
TEST_19003,0.41547290829062816
TEST_19004,0.48042701951158784
TEST_19005,0.48991051762891663
TEST_19006,0.4145364713451507
TEST_19007,0.0018222810289946986
TEST_19008,0.007804197126966491
TEST_19009,0.4825416772704715
TEST_19010,0.013365178068100902
TEST_19011,0.4097487744958832
TEST_19012,0.64991925062404
TEST_19013,0.4314465815719581
TEST_19014,0.5043727236545278
TEST_19015,0.6501589585311176
TEST_19016,0.4730159572444865
TEST_19017,0.0025808866794346194
TEST_19018,0.613900295847886
TEST_19019,0.748772951314464
TEST_19020,0.3543579997842516
TEST_19021,0.009243729433999565
TEST_19022,0.3545030696958884
TEST_19023,0.5855092433134603
TEST_19024,0.45508559213450905
TEST_19025,0.40229731209369185
TEST_19026,0.4989347864659233
TEST_19027,0.6629529476566026
TEST_19028,0.46078478331003725
TEST_19029,0.009849196237618091
TEST_19030,0.5956103157156488
TEST_19031,0.6399848308184501
TEST_19032,0.604484786997795
TEST_19033,0.45803691705469024
TEST_19034,0.7686562391613697
TEST_19035,0.6291072322809715
TEST_19036,0.5431148603093232
TEST_19037,0.19198227189688516
TEST_19038,0.5831652167035265
TEST_19039,0.5510260547415754
TEST_19040,0.7278186202019058
TEST_19041,0.4022271354182563
TEST_19042,0.25200874186816075
TEST_19043,0.37202699800259514
TEST_19044,0.4404503776014297
TEST_19045,0.4396241325719528
TEST_19046,0.7601248518067159
TEST_19047,0.37385449744890953
TEST_19048,0.001816589184906906
TEST_19049,0.3301526818449531
TEST_19050,0.48575228190917413
TEST_19051,0.3729479743872888
TEST_19052,0.6564071506807464
TEST_19053,0.2080101975122114
TEST_19054,0.004853560243268504
TEST_19055,0.5003516608815892
TEST_19056,0.5530735306368557
TEST_19057,0.6325586645902542
TEST_19058,0.3271903161802708
TEST_19059,0.4339064090989585
TEST_19060,0.7261565921985307
TEST_19061,0.7449966969271894
TEST_19062,0.7097058740350253
TEST_19063,0.7916986174098859
TEST_19064,0.425708185197049
TEST_19065,0.7260588060639275
TEST_19066,0.7148659209538056
TEST_19067,0.5881655730301872
TEST_19068,0.38157626599389777
TEST_19069,0.3946138423839249
TEST_19070,0.2552283529593969
TEST_19071,0.7034723332185066
TEST_19072,0.6726037717398081
TEST_19073,0.5100799015964034
TEST_19074,0.7610690045029758
TEST_19075,0.0041562294258962644
TEST_19076,0.29156946189271854
TEST_19077,0.4566623641665429
TEST_19078,0.5206916103284761
TEST_19079,0.0020577946264069965
TEST_19080,0.5854503117680101
TEST_19081,0.6219687370516149
TEST_19082,0.6984158228907986
TEST_19083,0.6999784133287804
TEST_19084,0.3108357094077491
TEST_19085,0.7095712829502493
TEST_19086,0.4098197758190825
TEST_19087,0.6166081688606233
TEST_19088,0.528494189354538
TEST_19089,0.1258535445515991
TEST_19090,0.5080071631912408
TEST_19091,0.2491575205328426
TEST_19092,0.48730430811360564
TEST_19093,0.5190817561254318
TEST_19094,0.20024230887326833
TEST_19095,0.6380050263127626
TEST_19096,0.6430244240994436
TEST_19097,0.43636020523051905
TEST_19098,0.5938713565154993
TEST_19099,0.7016016753958907
TEST_19100,0.733706708260735
TEST_19101,0.418865552472725
TEST_19102,0.41144188228466905
TEST_19103,0.002597029611971864
TEST_19104,0.6940836662701567
TEST_19105,0.00995329959143997
TEST_19106,0.18357700805010538
TEST_19107,0.5465328850372805
TEST_19108,0.5230553969638608
TEST_19109,0.7502047480927736
TEST_19110,0.324824749608707
TEST_19111,0.41699856066267993
TEST_19112,0.31993855235447544
TEST_19113,0.33702209159127366
TEST_19114,0.16876990702536548
TEST_19115,0.0059815822552476096
TEST_19116,0.17717676861924916
TEST_19117,0.7688797040720452
TEST_19118,0.015333800355604008
TEST_19119,0.750936621217497
TEST_19120,0.008796461281500523
TEST_19121,0.4774786733745399
TEST_19122,0.00480264444789538
TEST_19123,0.5594138452262926
TEST_19124,0.74488127925742
TEST_19125,0.7054014039367127
TEST_19126,0.5519819108137659
TEST_19127,0.6468697711373914
TEST_19128,0.5629827921886821
TEST_19129,0.6074831569530212
TEST_19130,0.6727426015961314
TEST_19131,0.2229178041140456
TEST_19132,0.28710162172905196
TEST_19133,0.5031775993236469
TEST_19134,0.536046441243153
TEST_19135,0.4714773661382591
TEST_19136,0.3877281287569986
TEST_19137,0.5666850545803425
TEST_19138,0.0020128872247409256
TEST_19139,0.51458174094474
TEST_19140,0.5456358795910959
TEST_19141,0.39577938382009165
TEST_19142,0.5905018693472907
TEST_19143,0.7457714291181778
TEST_19144,0.3225307869336856
TEST_19145,0.6097433101379519
TEST_19146,0.21427918038652624
TEST_19147,0.006277973234455334
TEST_19148,0.550440312592117
TEST_19149,0.5675710317884778
TEST_19150,0.5309656408698381
TEST_19151,0.6182014332481234
TEST_19152,0.8011772134283496
TEST_19153,0.5310842613316411
TEST_19154,0.4526164091743536
TEST_19155,0.7013696038321069
TEST_19156,0.6228399315267574
TEST_19157,0.6137199541387283
TEST_19158,0.0025575874482005757
TEST_19159,0.5400006578498162
TEST_19160,0.48415336455299846
TEST_19161,0.7123258232180221
TEST_19162,0.6313147415329479
TEST_19163,0.5907330939617085
TEST_19164,0.716999744453329
TEST_19165,0.33640007868601113
TEST_19166,0.4891216030744264
TEST_19167,0.0013195804948394631
TEST_19168,0.13185844930378193
TEST_19169,0.5727831812978715
TEST_19170,0.7372738450555059
TEST_19171,0.47433580846406054
TEST_19172,0.724496838288915
TEST_19173,0.35761274982880875
TEST_19174,0.7299480597944993
TEST_19175,0.6139094899322436
TEST_19176,0.1707984057387571
TEST_19177,0.20509724787431607
TEST_19178,0.002896954797472212
TEST_19179,0.3406417803307545
TEST_19180,0.24503987238097644
TEST_19181,0.32141518761381993
TEST_19182,0.7427543350285557
TEST_19183,0.3565514871345076
TEST_19184,0.2069111169073801
TEST_19185,0.6028196256928949
TEST_19186,0.004877242280713141
TEST_19187,0.5188531431190835
TEST_19188,0.4845890505315233
TEST_19189,0.34093290555529093
TEST_19190,0.429408035272572
TEST_19191,0.5512898259627751
TEST_19192,0.5035031133613278
TEST_19193,0.004045479214519889
TEST_19194,0.4651357399307695
TEST_19195,0.7068093561162767
TEST_19196,0.6317986490076307
TEST_19197,0.7030282334105807
TEST_19198,0.5201532215742597
TEST_19199,0.7292139408473396
TEST_19200,0.7030385706991905
TEST_19201,0.00877827836837112
TEST_19202,0.5969079894370096
TEST_19203,0.5059187084082465
TEST_19204,0.727381842267484
TEST_19205,0.5140186078514248
TEST_19206,0.5542723656494698
TEST_19207,0.575749388531569
TEST_19208,0.37856244008862716
TEST_19209,0.3102823123334862
TEST_19210,0.5898709100245364
TEST_19211,0.6031544413734844
TEST_19212,0.7036622528742056
TEST_19213,0.4525051378395419
TEST_19214,0.39996799906114744
TEST_19215,0.5031392375260927
TEST_19216,0.34772118889102227
TEST_19217,0.3691923026233182
TEST_19218,0.2955405666186442
TEST_19219,0.5711131108667139
TEST_19220,0.08111863047007795
TEST_19221,0.009108681564498964
TEST_19222,0.13871664883264162
TEST_19223,0.49000313896560166
TEST_19224,0.7393450680836833
TEST_19225,0.003945810621538297
TEST_19226,0.4570291773760669
TEST_19227,0.5554424490080088
TEST_19228,0.5568807219596779
TEST_19229,0.24948920187819762
TEST_19230,0.009217993023201752
TEST_19231,0.6341266767770442
TEST_19232,0.5063854350608038
TEST_19233,0.4548345935048028
TEST_19234,0.6737654994482313
TEST_19235,0.618240433460048
TEST_19236,0.5308679232350912
TEST_19237,0.48450433441137725
TEST_19238,0.42205099955380154
TEST_19239,0.43997626116204425
TEST_19240,0.6173578146080526
TEST_19241,0.7876404555842257
TEST_19242,0.36641499101346947
TEST_19243,0.3816934125849257
TEST_19244,0.4357325746447759
TEST_19245,0.6104153438815098
TEST_19246,0.008610921951631214
TEST_19247,0.37190821854017625
TEST_19248,0.45207753511517146
TEST_19249,0.6356153570129175
TEST_19250,0.6405895119825201
TEST_19251,0.4647997040683481
TEST_19252,0.6214164584923113
TEST_19253,0.4632607841110174
TEST_19254,0.4444236583188994
TEST_19255,0.009109957320388488
TEST_19256,0.7397752364511831
TEST_19257,0.17840226674585027
TEST_19258,0.635413503945984
TEST_19259,0.7419224752715766
TEST_19260,0.5296937089547594
TEST_19261,0.5171433995460445
TEST_19262,0.2355742367053411
TEST_19263,0.4110670912830375
TEST_19264,0.3741136563347491
TEST_19265,0.5716726521320598
TEST_19266,0.490075497141177
TEST_19267,0.32108492307974484
TEST_19268,0.0062515388740537305
TEST_19269,0.6943823049448804
TEST_19270,0.5647655317954867
TEST_19271,0.5754113692548556
TEST_19272,0.6071885665034972
TEST_19273,0.5710148112675197
TEST_19274,0.6696345939221183
TEST_19275,0.5453910089261164
TEST_19276,0.6940101850318497
TEST_19277,0.6050608832930604
TEST_19278,0.6933151288127309
TEST_19279,0.4127998406816918
TEST_19280,0.001633717442510519
TEST_19281,0.6699706446952318
TEST_19282,0.6782573521532658
TEST_19283,0.5399803790729395
TEST_19284,0.699400285665151
TEST_19285,0.002464906570070888
TEST_19286,0.5487058587237239
TEST_19287,0.3032297845436697
TEST_19288,0.19700687038491796
TEST_19289,0.7291099306018457
TEST_19290,0.6330105610890536
TEST_19291,0.7316193923892982
TEST_19292,0.6056731092367929
TEST_19293,0.008952592855944708
TEST_19294,0.4136816754909008
TEST_19295,0.6020501522887645
TEST_19296,0.4896665574371546
TEST_19297,0.4771329968188948
TEST_19298,0.5877327865160129
TEST_19299,0.5408112581364902
TEST_19300,0.5554630866380269
TEST_19301,0.5078259934783252
TEST_19302,0.2483990151415021
TEST_19303,0.6056304238947047
TEST_19304,0.5429010239616618
TEST_19305,0.721752307227732
TEST_19306,0.5466463232684697
TEST_19307,0.36702815271494366
TEST_19308,0.487116821470643
TEST_19309,0.3674490604048033
TEST_19310,0.6227023502389492
TEST_19311,0.4937278465848685
TEST_19312,0.45649050472207026
TEST_19313,0.5545446022458834
TEST_19314,0.5465123882717723
TEST_19315,0.4514224595285725
TEST_19316,0.005655489300782866
TEST_19317,0.3061793540742215
TEST_19318,0.6039945808720055
TEST_19319,0.13689572151982846
TEST_19320,0.5941362716757506
TEST_19321,0.3543397114376709
TEST_19322,0.6616742432325743
TEST_19323,0.7435188565216887
TEST_19324,0.08297165521688774
TEST_19325,0.35458557195225
TEST_19326,0.009186866093469503
TEST_19327,0.5169783282511996
TEST_19328,0.5772689840065252
TEST_19329,0.6923188936090054
TEST_19330,0.18087830955819545
TEST_19331,0.705663928127418
TEST_19332,0.3095634309963635
TEST_19333,0.7281400301951387
TEST_19334,0.0022511677306364794
TEST_19335,0.6539650570948362
TEST_19336,0.6272868260719066
TEST_19337,0.3612276288697438
TEST_19338,0.5754157178844163
TEST_19339,0.6323411923108238
TEST_19340,0.7539071023206249
TEST_19341,0.003328339548613398
TEST_19342,0.4994051798081514
TEST_19343,0.829666495809313
TEST_19344,0.6105022531939961
TEST_19345,0.18097538827134568
TEST_19346,0.6922905136059118
TEST_19347,0.7507383272156019
TEST_19348,0.4957636818384988
TEST_19349,0.6568429264628866
TEST_19350,0.5767784426271935
TEST_19351,0.6362223713925993
TEST_19352,0.1753277625892142
TEST_19353,0.37416769564723557
TEST_19354,0.6711936885956516
TEST_19355,0.4700387823546053
TEST_19356,0.7382930106366219
TEST_19357,0.7565779451422145
TEST_19358,0.45151644633968346
TEST_19359,0.6073436507109853
TEST_19360,0.45131372697924654
TEST_19361,0.6275863929066277
TEST_19362,0.5970162391064787
TEST_19363,0.00667327026065431
TEST_19364,0.007618266324031575
TEST_19365,0.7237057167035156
TEST_19366,0.7349943882111646
TEST_19367,0.587925714678013
TEST_19368,0.342024409041792
TEST_19369,0.749473003710962
TEST_19370,0.00675012604636217
TEST_19371,0.6077059595311823
TEST_19372,0.38566676278036566
TEST_19373,0.64096465045037
TEST_19374,0.5354283427225281
TEST_19375,0.7056329619317684
TEST_19376,0.6188189448517787
TEST_19377,0.7326152458446752
TEST_19378,0.2926092799412885
TEST_19379,0.5376621857211713
TEST_19380,0.6367894044974536
TEST_19381,0.7476825432798031
TEST_19382,0.5879827373087423
TEST_19383,0.4675668079173015
TEST_19384,0.5550736118084935
TEST_19385,0.5838951571384102
TEST_19386,0.48469420907411304
TEST_19387,0.0020407814106330403
TEST_19388,0.48025768211447667
TEST_19389,0.5794998112246647
TEST_19390,0.3420988593073637
TEST_19391,0.7230398060725267
TEST_19392,0.5816022598140178
TEST_19393,0.28906234347672877
TEST_19394,0.25657434816368746
TEST_19395,0.004625577248397329
TEST_19396,0.3524210267951251
TEST_19397,0.16860821501638046
TEST_19398,0.6610013978629949
TEST_19399,0.5793956441061334
TEST_19400,0.6176644488822387
TEST_19401,0.005493959595555354
TEST_19402,0.6028377433913235
TEST_19403,0.6803417252389555
TEST_19404,0.47588665204145525
TEST_19405,0.47061668592562683
TEST_19406,0.31483498869813065
TEST_19407,0.7028736324349155
TEST_19408,0.7250100147754993
TEST_19409,0.4843636834365965
TEST_19410,0.15292787842981312
TEST_19411,0.007511701450850778
TEST_19412,0.35918287124559317
TEST_19413,0.3581722987223195
TEST_19414,0.46653585719734325
TEST_19415,0.6730500908105446
TEST_19416,0.717123739600215
TEST_19417,0.7412670637543308
TEST_19418,0.60585647953712
TEST_19419,0.003573870885848137
TEST_19420,0.5595507169288573
TEST_19421,0.30025319791904026
TEST_19422,0.5506912893232202
TEST_19423,0.31902429701101553
TEST_19424,0.48050831681896095
TEST_19425,0.4921571977929922
TEST_19426,0.6371274203998096
TEST_19427,0.09833612717017282
TEST_19428,0.7148496680101579
TEST_19429,0.38671337982959375
TEST_19430,0.2929726319810307
TEST_19431,0.5552461449314468
TEST_19432,0.3882995221240522
TEST_19433,0.6014664157813917
TEST_19434,0.00594516083806915
TEST_19435,0.45889666543046
TEST_19436,0.174908011027608
TEST_19437,0.5828500547571637
TEST_19438,0.5412543933230588
